label,joint,joint_idx,axis,min_rad,max_rad,mean_rad,std_rad,rom_rad,min_deg,max_deg,rom_deg
mv_constrained,b_a_1,1,x,-0.06855318695306778,0.15855804085731506,0.03250306451559432,0.03477075321328249,0.22711122781038284,-3.9278082845820834,9.084706548987022,13.012514833569105
mv_constrained,b_a_1,1,y,-0.35726720094680786,0.20345300436019897,-0.06780911465940655,0.11496376187929044,0.5607202053070068,-20.46990277270438,11.656998479096137,32.12690125180052
mv_constrained,b_a_1,1,z,-0.4064618945121765,0.3801034986972809,0.01124647867666649,0.11295204488782973,0.7865653932094574,-23.28855108843939,21.778326253510578,45.06687734194997
mv_constrained,b_a_2,2,x,-0.24627937376499176,0.0966329425573349,-0.07432874087200772,0.04566005376239665,0.34291231632232666,-14.110768697858958,5.53665977046541,19.647428468324367
mv_constrained,b_a_2,2,y,-0.2417789250612259,1.3432544469833374,0.06526837505464213,0.27729087258037355,1.5850333720445633,-13.852911981218053,76.96281062432463,90.81572260554267
mv_constrained,b_a_2,2,z,-0.45124170184135437,0.37099409103393555,-0.002405512679997635,0.0987016979552663,0.8222357928752899,-25.854245055810274,21.256395640536763,47.11064069634703
mv_constrained,b_a_3,3,x,-0.16912704706192017,0.1253495216369629,0.002334276416265311,0.03763141304402816,0.29447656869888306,-9.690265998158475,7.181998553781768,16.872264551940244
mv_constrained,b_a_3,3,y,-0.21754178404808044,0.5387131571769714,0.004829850820823972,0.1769606811073237,0.7562549412250519,-12.464226093701386,30.86599027440822,43.3302163681096
mv_constrained,b_a_3,3,z,-0.10280221700668335,0.1202971339225769,0.012802120877418971,0.029278107703953896,0.22309935092926025,-5.890133159070971,6.8925180612837025,12.782651220354673
mv_constrained,b_a_4,4,x,-0.08124999701976776,0.055329613387584686,-0.021118957731289256,0.02237839532786013,0.13657961040735245,-4.65528191468321,3.17015332919914,7.82543524388235
mv_constrained,b_a_4,4,y,-0.3062828481197357,0.12198355048894882,-0.09802530124905917,0.09165984794165005,0.42826639860868454,-17.54871453450726,6.989142613037757,24.537857147545015
mv_constrained,b_a_4,4,z,-0.10886434465646744,0.11206024140119553,0.0038424178514285486,0.034251968967499304,0.22092458605766296,-6.23746748827316,6.420578883505678,12.658046371778838
