label,joint,joint_idx,mean_mag_deg,max_mag_deg,std_mag_deg
sv_reference,b_a_1,1,10.162910101507949,35.40693915250312,6.183063895195065
sv_reference,b_a_2,2,12.958866261564502,84.74996571725802,14.735784212887722
sv_reference,b_a_3,3,10.99917985332643,46.081251108570704,12.322699886612385
sv_reference,b_a_4,4,4.83362284147536,12.897064276643496,2.2948184703843064
sv_reference,b_a_5,5,0.291936377487567,2.9437334888023505,0.12047387288930334
sv_reference,l_1_co_r,6,31.023612718749003,68.60727545110446,10.564500582468012
sv_reference,l_1_tr_r,7,18.05398534954502,55.1050291681884,8.096303364952293
sv_reference,l_1_fe_r,8,29.942847441836772,100.62062789800707,13.526789113935592
sv_reference,l_1_ti_r,9,35.46912509979155,83.41571603303086,10.194300955167211
sv_reference,l_1_ta_r,10,23.847720747659665,79.46226547657336,11.06908975951481
sv_reference,l_1_pt_r,11,0.7074265906851053,3.595544404528857,0.41831313234024864
sv_reference,l_2_co_r,12,40.42774382084288,74.10136317442063,10.684510925218534
sv_reference,l_2_tr_r,13,22.637238869076775,58.595885460041146,9.630548767651163
sv_reference,l_2_fe_r,14,30.0738738998767,80.74804444894964,14.611290957910363
sv_reference,l_2_ti_r,15,33.39425832683302,72.65387283006693,12.183777327602195
sv_reference,l_2_ta_r,16,21.774658679123377,59.86910815122147,11.022097791759458
sv_reference,l_2_pt_r,17,1.363221055769768,4.90910400746122,0.6757408141319726
sv_reference,l_3_co_r,18,36.85720084848349,76.27772113633445,9.93700669478672
sv_reference,l_3_tr_r,19,34.55032387547042,86.8946773397609,14.463370335155318
sv_reference,l_3_fe_r,20,24.69952854638035,69.16302235876242,12.72752798331359
sv_reference,l_3_ti_r,21,30.68599443753298,94.55895253313723,10.63320380653184
sv_reference,l_3_ta_r,22,24.079089107399753,102.00900572036784,12.086151095119503
sv_reference,l_3_pt_r,23,0.27756729262427815,1.72703077100225,0.12905102652729192
sv_reference,w_1_r,24,0.27153452984073273,1.5380382706137397,0.12907944912127783
sv_reference,w_2_r,25,0.3952547409928091,6.001164199569531,0.19415698229883732
sv_reference,l_1_co_l,26,43.0301269877448,77.49497742025837,10.461480000482977
sv_reference,l_1_tr_l,27,19.685232386084355,60.85551584508851,11.064527322086906
sv_reference,l_1_fe_l,28,25.914996979060113,75.78896717694765,14.36776437236918
sv_reference,l_1_ti_l,29,32.27595597186882,59.81885319387884,9.239656821977045
sv_reference,l_1_ta_l,30,20.319821013139784,65.82175164722518,9.722455132019379
sv_reference,l_1_pt_l,31,1.4098165451442741,6.290841731419592,0.8352535141957171
sv_reference,l_2_co_l,32,32.48520334088413,60.847925348952465,8.744087085991083
sv_reference,l_2_tr_l,33,15.419926834456778,73.56572232498894,5.02477496927701
sv_reference,l_2_fe_l,34,27.721019615900083,67.83649384826481,14.037093746609797
sv_reference,l_2_ti_l,35,42.68089615259427,78.79713144114334,13.658014425761246
sv_reference,l_2_ta_l,36,32.97001352332616,83.03169946018028,16.940490668250465
sv_reference,l_2_pt_l,37,1.1802855545493967,8.925141237586319,0.9060777731119188
sv_reference,l_3_co_l,38,34.538343596223996,71.48145867021869,11.259724348459521
sv_reference,l_3_tr_l,39,34.512940063043125,76.35576434710539,13.335304571752584
sv_reference,l_3_fe_l,40,23.13191715312448,69.45677311281183,11.065704570760534
sv_reference,l_3_ti_l,41,26.9138189116784,59.06404054736116,8.85125912992679
sv_reference,l_3_ta_l,42,21.177703975888193,103.04452691783895,11.411579006281942
sv_reference,l_3_pt_l,43,0.7143844851861265,4.483727674151078,0.45345001289108816
sv_reference,w_1_l,44,10.835721099434329,55.46546605664196,7.286972857292494
sv_reference,w_2_l,45,0.24579889117671364,1.729758383397653,0.14310541793485093
sv_reference,b_h,46,20.49046764192358,62.534066225786,9.363165147537606
sv_reference,ma_r,47,0.39919313383411076,5.382686048502446,0.17399763383481356
sv_reference,an_1_r,48,31.16891093354803,76.37842206029275,10.409203719975162
sv_reference,an_2_r,49,6.617823580303808,21.676780826459254,4.4646599755804095
sv_reference,an_3_r,50,0.22780540469517097,4.153794637814621,0.13213953588046665
sv_reference,ma_l,51,0.24540472772598654,2.722746652614353,0.13760687159747703
sv_reference,an_1_l,52,27.832046511833504,76.55437099939813,10.352515057303584
sv_reference,an_2_l,53,9.051060123240255,48.68475901326241,7.852775246653262
sv_reference,an_3_l,54,0.2804740247137184,2.330863143715867,0.14997208414539434
