label,joint,joint_idx,mean_mag_deg,max_mag_deg,std_mag_deg
mv_constrained,b_a_1,1,9.33538271639567,24.48736906090425,4.756983890307753
mv_constrained,b_a_2,2,12.223240775557839,80.65102770087613,13.313909788172515
mv_constrained,b_a_3,3,8.298545423543258,32.89727544190013,6.978912426798394
mv_constrained,b_a_4,4,7.141221458658668,17.887958275695038,3.745117501497536
mv_constrained,b_a_5,5,2.02520997048632,6.393353677374448,1.017832235077051
mv_constrained,l_1_co_r,6,25.602890827303533,61.16202914404948,8.818608894413726
mv_constrained,l_1_tr_r,7,14.767194206982712,38.83215186464899,7.184314106651477
mv_constrained,l_1_fe_r,8,7.93908906419512,27.58411214732877,2.959429114565905
mv_constrained,l_1_ti_r,9,33.48709835158528,47.04841419724255,6.9858928361947354
mv_constrained,l_1_ta_r,10,26.175753353780248,54.012506745690494,10.325837129860641
mv_constrained,l_1_pt_r,11,2.512238140816388,5.826510631027904,0.8996034112426011
mv_constrained,l_2_co_r,12,20.24463553518878,51.72256001202346,9.725341676914967
mv_constrained,l_2_tr_r,13,9.088678857661796,19.42542455726711,1.9319825125379921
mv_constrained,l_2_fe_r,14,6.764462053466072,23.855439848023394,2.9776922999292372
mv_constrained,l_2_ti_r,15,25.38233363594974,48.659882632667184,10.709822154837061
mv_constrained,l_2_ta_r,16,24.304737322701108,54.57440105351375,11.985690217600096
mv_constrained,l_2_pt_r,17,1.8187656684769091,5.396634008964484,0.7596315445834446
mv_constrained,l_3_co_r,18,20.11363409926002,58.81032026059245,6.473352778940714
mv_constrained,l_3_tr_r,19,25.254705144090206,36.05621655858844,3.8770984166260543
mv_constrained,l_3_fe_r,20,8.557073692669237,28.36584674362281,3.357832251316986
mv_constrained,l_3_ti_r,21,27.099353687406204,68.9887674439795,6.199123612572937
mv_constrained,l_3_ta_r,22,16.685449038095054,53.61709230741722,11.217252356775564
mv_constrained,l_3_pt_r,23,1.954566099735821,5.467290545177522,0.9309615442803264
mv_constrained,w_1_r,24,1.7777870427496691,5.272195871372513,0.7622546184377269
mv_constrained,w_2_r,25,2.1753929411932504,6.441828319870826,0.9819185304750124
mv_constrained,l_1_co_l,26,31.920523085738328,61.28141361630709,9.670281073736236
mv_constrained,l_1_tr_l,27,14.0061576873455,38.32246305307308,8.044024523778852
mv_constrained,l_1_fe_l,28,8.850191864638976,18.489511356522122,3.497398298519482
mv_constrained,l_1_ti_l,29,27.694046331168455,45.03141137776254,7.511989416101086
mv_constrained,l_1_ta_l,30,23.710099200338597,59.62128102797739,14.039446258929221
mv_constrained,l_1_pt_l,31,2.1430634851679624,7.245692294986959,1.0836189773917868
mv_constrained,l_2_co_l,32,18.90006258328219,45.314546079316194,8.324477041722314
mv_constrained,l_2_tr_l,33,18.98467445203872,45.230045590163954,8.977767147352544
mv_constrained,l_2_fe_l,34,7.362077840290814,18.374997942173096,2.960723986082203
mv_constrained,l_2_ti_l,35,34.39228812228698,51.52083379409539,7.96319368566028
mv_constrained,l_2_ta_l,36,30.069777697405225,71.33708587707777,14.351336078321637
mv_constrained,l_2_pt_l,37,2.4155952242705356,5.872305614466953,0.8790448319335049
mv_constrained,l_3_co_l,38,21.437873211310038,49.15096817661082,6.542598350256107
mv_constrained,l_3_tr_l,39,20.3130941724031,35.162549480015564,4.491582881912214
mv_constrained,l_3_fe_l,40,8.188069691751396,23.17379764874689,3.3731192420679346
mv_constrained,l_3_ti_l,41,20.952625965701458,36.905719574208966,4.527272678375776
mv_constrained,l_3_ta_l,42,18.233331020817314,40.02179299824795,8.032316730613761
mv_constrained,l_3_pt_l,43,1.888662198705363,6.347593195018878,0.9392552371374503
mv_constrained,w_1_l,44,9.05148682495945,15.652755670272985,2.3924684140169594
mv_constrained,w_2_l,45,1.8163674068629976,6.3673256293942755,0.9753330093823669
mv_constrained,b_h,46,14.2614014709591,42.30637887685921,6.551415605733797
mv_constrained,ma_r,47,2.5430517971944595,6.703791610090949,0.9845537372494851
mv_constrained,an_1_r,48,29.864472376764148,63.486397393130375,9.091753589466016
mv_constrained,an_2_r,49,9.049990883911189,22.275369779581602,4.011076587961904
mv_constrained,an_3_r,50,1.9702973924069802,5.341365409837449,0.9333715913714625
mv_constrained,ma_l,51,2.021604998092331,5.335447159477575,0.8858525404187108
mv_constrained,an_1_l,52,27.412004866829196,62.421383398251685,9.966902905618664
mv_constrained,an_2_l,53,11.654189509788571,28.171892763072485,5.533284103612401
mv_constrained,an_3_l,54,2.0208258903793817,5.268586800449369,0.9038636744216163
