label,joint,joint_idx,axis,min_rad,max_rad,mean_rad,std_rad,rom_rad,min_deg,max_deg,rom_deg
sv_constrained,b_a_1,1,x,-0.4111751317977905,0.48324885964393616,0.014874022515645336,0.08113099992188287,0.8944239914417267,-23.55859969274877,27.68812011210743,51.246719804856205
sv_constrained,b_a_1,1,y,-0.5714011192321777,0.41458597779273987,-0.22129275371381602,0.13624367555665037,0.9859870970249176,-32.73887254105532,23.754026772828468,56.49289931388379
sv_constrained,b_a_1,1,z,-0.9434694051742554,0.6929038166999817,-0.0015584254066248512,0.2331194870722966,1.636373221874237,-54.05681501620307,39.70046430541536,93.75727932161843
sv_constrained,b_a_2,2,x,-0.4055263102054596,0.29300132393836975,-0.011007473311805016,0.06080760085303908,0.6985276341438293,-23.23494605628584,16.787739253414042,40.02268530969988
sv_constrained,b_a_2,2,y,-0.405904084444046,1.3269298076629639,-0.04061519743196225,0.17665159001948996,1.7328338921070099,-23.25659092576561,76.02747768919392,99.28406861495952
sv_constrained,b_a_2,2,z,-0.7574464678764343,0.2784977853298187,0.030016694032879907,0.13644415621654135,1.035944253206253,-43.398485816411174,15.956747703139026,59.3552335195502
sv_constrained,b_a_3,3,x,-0.38975459337234497,0.232624351978302,-0.029034100539421154,0.06604684219543018,0.622378945350647,-22.331293246072935,13.328393580322448,35.65968682639538
sv_constrained,b_a_3,3,y,-0.3252604603767395,1.6072955131530762,0.0205195448671532,0.29339152161685417,1.9325559735298157,-18.636051622069317,92.09124933398516,110.72730095605448
sv_constrained,b_a_3,3,z,-1.0960105657577515,0.2024439126253128,-0.1101780715189708,0.2254502876302275,1.2984544783830643,-62.79677971966474,11.599181781545624,74.39596150121037
sv_constrained,b_a_4,4,x,-0.11008571833372116,0.10886742919683456,0.000214260072286633,0.01648241522515795,0.21895314753055573,-6.307447045188172,6.237644219417934,12.545091264606105
sv_constrained,b_a_4,4,y,-0.1510816216468811,0.11991723626852036,-0.023834644109263756,0.044286048106247436,0.27099885791540146,-8.656339282358624,6.8707515290593415,15.527090811417967
sv_constrained,b_a_4,4,z,-0.13162627816200256,0.0931338295340538,-0.007348828455187164,0.03589240726682814,0.22476010769605637,-7.541630211697742,5.336175362192141,12.877805573889884
sv_constrained,b_a_5,5,x,-0.0307991374284029,0.08058945834636688,0.0012911856022261442,0.0043412812034308084,0.11138859577476978,-1.7646605872908938,4.617435836492169,6.382096423783063
sv_constrained,b_a_5,5,y,-0.011193771846592426,0.020308729261159897,-0.0010465908755672903,0.00324382186689007,0.03150250110775232,-0.641355883642108,1.1636044739383007,1.8049603575804087
sv_constrained,b_a_5,5,z,-0.02342790924012661,0.03347441926598549,-0.00011111867894285691,0.007289560102521176,0.0569023285061121,-1.3423203222747984,1.9179429455923795,3.260263267867178
sv_constrained,l_1_co_r,6,x,-0.8904131054878235,0.48198503255844116,-0.10417077113579126,0.263355460564366,1.3723981380462646,-51.01691296758925,27.615708154074248,78.63262112166349
sv_constrained,l_1_co_r,6,y,-1.2037019729614258,1.0600661039352417,-0.07188656377350164,0.3590584494759796,2.2637680768966675,-68.96704284226003,60.737313760365815,129.70435660262584
sv_constrained,l_1_co_r,6,z,-0.8675637245178223,0.853273332118988,0.09464666753777468,0.276238786355437,1.7208370566368103,-49.70773987352164,48.8889607014826,98.59670057500423
sv_constrained,l_1_tr_r,7,x,-1.605007529258728,0.5772581100463867,-0.04803766360252493,0.3281115814145757,2.1822656393051147,-91.96015751324511,33.074453395356386,125.0346109086015
sv_constrained,l_1_tr_r,7,y,-0.683905839920044,0.8049500584602356,0.006857273526339396,0.2865906191449654,1.4888558983802795,-39.18491821176821,46.120241068580384,85.30515928034859
sv_constrained,l_1_tr_r,7,z,-0.2564751207828522,0.4971406161785126,0.10747884835833162,0.1061585244427801,0.7536157369613647,-14.694941970965456,28.484059131561942,43.1790011025274
sv_constrained,l_1_fe_r,8,x,-2.227781295776367,1.6314723491668701,-0.47088671522154163,0.4874597273560953,3.8592536449432373,-127.64246592617157,93.47647999955545,221.11894592572702
sv_constrained,l_1_fe_r,8,y,-1.9141062498092651,1.190339207649231,-0.292340137185912,0.5990034556372773,3.104445457458496,-109.67020965368452,68.20141278724745,177.871622440932
sv_constrained,l_1_fe_r,8,z,-1.2073779106140137,1.6057209968566895,-0.07504427507826517,0.40420861883190173,2.813098907470703,-69.17765855550654,92.00103619542763,161.17869475093417
sv_constrained,l_1_ti_r,9,x,-0.7909361720085144,0.8920130133628845,-0.013121521553736009,0.313928312421437,1.682949185371399,-45.317304520321194,51.108580936439985,96.42588545676118
sv_constrained,l_1_ti_r,9,y,-0.4843428134918213,0.9976644515991211,0.06639060384597249,0.23580738729080913,1.4820072650909424,-27.750799050573345,57.161962446863434,84.91276149743678
sv_constrained,l_1_ti_r,9,z,-0.76233971118927,0.5502731204032898,-0.06134549287179388,0.26308470117885935,1.3126128315925598,-43.678848006367275,31.528327378602693,75.20717538496997
sv_constrained,l_1_ta_r,10,x,-1.5998570919036865,1.3528637886047363,0.026769509797248806,0.44830108718296174,2.952720880508423,-91.66505919015471,77.51338534313018,169.1784445332849
sv_constrained,l_1_ta_r,10,y,-0.8474646210670471,0.9014473557472229,0.0833932306326085,0.2641790107609636,1.74891197681427,-48.55614607379539,51.64912893754396,100.20527501133935
sv_constrained,l_1_ta_r,10,z,-0.8799455761909485,0.7643877267837524,-0.0807233942160275,0.3202564367703141,1.644333302974701,-50.41716771694877,43.79619065630809,94.21335837325685
sv_constrained,l_1_pt_r,11,x,-0.05016036331653595,0.03075028583407402,-0.00025900241381774346,0.003984757827400072,0.08091064915060997,-2.8739771168803467,1.7618615971133638,4.63583871399371
sv_constrained,l_1_pt_r,11,y,-0.014594352804124355,0.011373990215361118,-0.001961730004229422,0.002965412321971247,0.025968343019485474,-0.8361948204012438,0.6516816355632864,1.48787645596453
sv_constrained,l_1_pt_r,11,z,-0.014495612122118473,0.017185203731060028,0.0008937653087770367,0.0036740516022199707,0.0316808158531785,-0.8305373960560634,0.984639643862215,1.8151770399182785
sv_constrained,l_2_co_r,12,x,-0.6913952231407166,0.6093078255653381,0.008387404844832247,0.2225007573989709,1.3007030487060547,-39.614028261468846,34.91076682918724,74.52479509065608
sv_constrained,l_2_co_r,12,y,-0.5785879492759705,0.7866162657737732,0.06356351603589673,0.2872061586734835,1.3652042150497437,-33.15064757064246,45.069792125178274,78.22043969582073
sv_constrained,l_2_co_r,12,z,-1.0972263813018799,0.3717114329338074,-0.3122903533374131,0.24464321533475947,1.4689378142356873,-62.8664408190097,21.297496303867316,84.16393712287702
sv_constrained,l_2_tr_r,13,x,-0.40803882479667664,0.6412004232406616,0.06727233308117209,0.17558797682605148,1.0492392480373383,-23.378902538327612,36.738078073692016,60.116980612019624
sv_constrained,l_2_tr_r,13,y,-0.4546191096305847,0.9533746838569641,0.1623624498933196,0.29687345178037283,1.4079937934875488,-26.047756267827783,54.62434567962318,80.67210194745097
sv_constrained,l_2_tr_r,13,z,-0.3163814842700958,0.36670249700546265,0.06510570868488783,0.10587602516383009,0.6830839812755585,-18.127323764761133,21.010505415321717,39.13782918008285
sv_constrained,l_2_fe_r,14,x,-2.491304636001587,0.7992051839828491,-0.9539825163236637,0.6325852455537565,3.290509819984436,-142.74124112426674,45.79108400719372,188.53232513146045
sv_constrained,l_2_fe_r,14,y,-1.5670195817947388,1.1535582542419434,-0.002860223140445363,0.30423597171295136,2.720577836036682,-89.78360845119383,66.09401939054254,155.87762784173637
sv_constrained,l_2_fe_r,14,z,-1.47087824344635,1.545381784439087,-0.1173193750650665,0.38194861190957036,3.016260027885437,-84.2751155270919,88.54385398475564,172.81896951184754
sv_constrained,l_2_ti_r,15,x,-0.9942817687988281,0.43576470017433167,-0.12450148185850915,0.21052535753596027,1.4300464689731598,-56.96814899897515,24.967478180772932,81.93562717974808
sv_constrained,l_2_ti_r,15,y,-0.4848332107067108,0.41407185792922974,-0.06385360931599193,0.16469410692172368,0.8989050686359406,-27.77889674127149,23.724569874485496,51.503466615756984
sv_constrained,l_2_ti_r,15,z,-0.5169737935066223,0.41457563638687134,-0.040598915482758735,0.15857240730043382,0.9315494298934937,-29.620416486797183,23.75343425391797,53.37385074071515
sv_constrained,l_2_ta_r,16,x,-3.057100772857666,2.636787176132202,-0.08598752908339766,0.5210190401256679,5.693887948989868,-175.1589718309264,151.07677666659362,326.23574849752004
sv_constrained,l_2_ta_r,16,y,-0.42351558804512024,0.7098926901817322,0.026617611969208414,0.16890293679301668,1.1334082782268524,-24.265655752986614,40.67385505460139,64.939510807588
sv_constrained,l_2_ta_r,16,z,-0.6801473498344421,0.6854817271232605,0.012720108068193925,0.24024515845043315,1.3656290769577026,-38.969572592521466,39.2752098975012,78.24478249002266
sv_constrained,l_2_pt_r,17,x,-0.03200903534889221,0.019136177375912666,0.0003031716198274671,0.002004941453395479,0.05114521272480488,-1.8339826317765864,1.0964221996535264,2.9304048314301125
sv_constrained,l_2_pt_r,17,y,-0.0132007310166955,0.010962439700961113,-0.002178844670553771,0.0024823627072477544,0.024163170717656612,-0.7563461737440924,0.628101528031728,1.3844477017758203
