label,joint,joint_idx,mean_mag_deg,max_mag_deg,std_mag_deg
sv_constrained,b_a_1,1,19.12934415996344,54.16037424989387,7.517376245690545
sv_constrained,b_a_2,2,11.462849011608442,79.66767782809612,7.284979823587375
sv_constrained,b_a_3,3,14.679609460945576,102.02255044587484,17.09581138179392
sv_constrained,b_a_4,4,3.3087339835166336,10.88765791859737,1.6291196463697082
sv_constrained,b_a_5,5,0.44405626028060746,4.954718863099549,0.28771023229334
sv_constrained,l_1_co_r,6,27.772970162963677,70.62486035917351,14.562734598938341
sv_constrained,l_1_tr_r,7,22.164747765801277,92.27499018955774,14.643093763466297
sv_constrained,l_1_fe_r,8,47.95924529472325,153.337203341589,34.945174119516565
sv_constrained,l_1_ti_r,9,24.949103761051976,71.37507333843837,11.75629856365917
sv_constrained,l_1_ta_r,10,31.574071445072057,100.81752128621366,16.589686009263737
sv_constrained,l_1_pt_r,11,0.3347479736588895,2.8766557248710103,0.1694893157020373
sv_constrained,l_2_co_r,12,28.82124149658435,65.94659494840033,11.52279077277052
sv_constrained,l_2_tr_r,13,19.937088349205634,61.53473436154778,12.048334897290637
sv_constrained,l_2_fe_r,14,61.32129262394053,152.0787352614456,36.99949450142863
sv_constrained,l_2_ti_r,15,16.958907323389433,57.492497503064584,9.958116184658751
sv_constrained,l_2_ta_r,16,30.79689291754068,177.2405178092212,15.904813296476663
sv_constrained,l_2_pt_r,17,0.2343180276960069,1.887159763737101,0.12122492536149737
sv_constrained,l_3_co_r,18,20.171564967740643,72.43148472281793,10.208134477993752
sv_constrained,l_3_tr_r,19,29.048181564208296,77.24228912105994,13.794114697422312
sv_constrained,l_3_fe_r,20,59.576562849845985,136.97112491808227,37.8898721834682
sv_constrained,l_3_ti_r,21,25.67616407219864,75.20951034063955,13.430713756503918
sv_constrained,l_3_ta_r,22,26.75753310437304,97.8064311383596,14.857375466909028
sv_constrained,l_3_pt_r,23,0.22982985676432816,1.1643746028485713,0.10624498541770344
sv_constrained,w_1_r,24,0.24997465934278695,1.6725515157872646,0.11979875830101273
sv_constrained,w_2_r,25,0.32504007864399864,4.554519562636723,0.1759599984478756
sv_constrained,l_1_co_l,26,24.449190278787565,58.003149655483455,10.949292401803344
sv_constrained,l_1_tr_l,27,23.709169062773068,62.22684801822426,12.053411168909406
sv_constrained,l_1_fe_l,28,52.84858165640054,136.70812790200523,34.06215945162756
sv_constrained,l_1_ti_l,29,18.890899041025175,48.99775954506031,9.587378854756269
sv_constrained,l_1_ta_l,30,23.605359986851784,122.45832250405383,13.976762802029182
sv_constrained,l_1_pt_l,31,0.5236104198686947,2.6255310681345962,0.25492873248479686
sv_constrained,l_2_co_l,32,25.084210284690116,59.54493997658886,11.158130973843324
sv_constrained,l_2_tr_l,33,20.586488862320028,52.27468358246964,9.942129076555732
sv_constrained,l_2_fe_l,34,64.27891984696771,142.18972611825725,37.67368214360178
sv_constrained,l_2_ti_l,35,20.85721974818721,61.36452403864019,12.496203435306667
sv_constrained,l_2_ta_l,36,38.487220889590525,99.6032015950831,16.56057418695807
sv_constrained,l_2_pt_l,37,1.6613760574157528,11.422770771330862,1.2683450548325705
sv_constrained,l_3_co_l,38,22.26081342517989,62.400946002331615,12.000590744909633
sv_constrained,l_3_tr_l,39,30.465602198122454,72.46270814373398,16.596380085702883
sv_constrained,l_3_fe_l,40,66.47610765702369,159.18612870330614,44.470047820508526
sv_constrained,l_3_ti_l,41,25.09841406382067,55.62347106882762,10.509380950918748
sv_constrained,l_3_ta_l,42,26.548207552636583,114.69695155279037,15.934344706027575
sv_constrained,l_3_pt_l,43,1.0227275615745455,5.773316906344194,0.5976887422593428
sv_constrained,w_1_l,44,11.68559115889292,35.916261832970314,5.547569301258513
sv_constrained,w_2_l,45,0.2869416421887575,2.7520456782931624,0.13906675763028278
sv_constrained,b_h,46,22.889828385999753,78.76356246192009,12.255112507108501
sv_constrained,ma_r,47,0.25308739690545234,2.696290525759165,0.12916735453379105
sv_constrained,an_1_r,48,27.118320502252175,80.51655771885153,8.565398044144795
sv_constrained,an_2_r,49,6.7533630630645005,24.017381274357987,3.591629116934022
sv_constrained,an_3_r,50,0.3031507091602744,5.526898030616356,0.1779489796272795
sv_constrained,ma_l,51,0.27011300061336735,3.528792138051344,0.14803201259968474
sv_constrained,an_1_l,52,29.172847159637666,70.09746031002615,11.109546260373351
sv_constrained,an_2_l,53,6.953544188374507,36.203240424750106,3.7083235896887135
sv_constrained,an_3_l,54,0.28806513306376,1.6244127424290173,0.14269381426164962
